demo_id,domain,status,mode,returncode,seconds,code_sha256,stdout_path,stderr_path,stdout_sha256,stderr_sha256,notes
66,quantum_gravity,PASS,cert,0,0.196761,5e431f10e79a0aa5947fb14b0922c6500871332b8d981cd7a3fb36723660742b,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/quantum_gravity__demo-66-quantum-gravity-master-flagship-v4.out.txt,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/quantum_gravity__demo-66-quantum-gravity-master-flagship-v4.err.txt,7df05047fe70ff842975c9dfa2716378bec384715304eae17b40fe2990ff313f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
67,infinity,PASS,run,0,61.856204,4e00a354e960da013f75906cb6ca0071accf045710fb6808a159967fa31d9028,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/infinity__demo-67-navier-stokes-master-flagship.out.txt,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/infinity__demo-67-navier-stokes-master-flagship.err.txt,00b01f1f53493784d5f829b34f9f4a59d2c26231484bf2fe96ec021f6c813b72,32e8f71a46c7d7eb2aa634cda46d75956e45cbdbed5b3446ba6b0833acc323c7,
68,general_relativity,PASS,run,0,1.60647,98e3c3a6c8865c0434d55a38347cb804432d52e62efeb5177ce4b26f1c35a424,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/general_relativity__demo-68-general-relativity-master-flagship.out.txt,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/general_relativity__demo-68-general-relativity-master-flagship.err.txt,82d2196f6bfbedef9d6a15c2240d93ff932ccaf6f5ff316fdc7c79d9417bc0bf,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
69,controllers,PASS,run,0,6.198859,f88eb6ef2f6c2ce1a11c4cd6664880b49a22c85486e91c5e4a1dec081383da1e,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/controllers__demo-69-oatb-operator-admissibility-transfer-bridge.out.txt,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/controllers__demo-69-oatb-operator-admissibility-transfer-bridge.err.txt,f3b2c7bc6690c2a09684a9aa701590176bf875863fd93299a43f27299df5c027,d6bcb715ef78f3fbb4345e486fa1ab8f3b37a4d18a611d13f806ac86aa6bc5b1,
70,standard_model,PASS,run,0,0.705713,22d96168011f931ec65be9e4526037ea35ef55c2107effd54bd42b6d55b9492a,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/standard_model__demo-70-higgs-master-flagship.out.txt,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/standard_model__demo-70-higgs-master-flagship.err.txt,8dd1116dd155f4dce007c71a07d10078aa328846db0c4b646dd1f93ea26111be,c89620149a3f26388d03aa3885210e8e56cfab2074abb32e29de8d94eb4477e3,
71,foundations,PASS,run,0,0.226307,78bf2731adce3bdd46f7ac93c12c14f72890f7d41adbb4151b2dac9e234929d5,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/foundations__demo-71-one-action-master-flagship.out.txt,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/foundations__demo-71-one-action-master-flagship.err.txt,1f3692641eb8b239633bc18d22bf6768eaa443293496a50ebac7162b0f78bdf3,b53ac8327fcac23156a6eda205dc95a4866f4244317f14b28a92b0495363c309,
72,sm,PASS,run,0,0.142086,a3fbbc7f14770ef32eb551ff70d69e2613429935741a9228b5175af4c22f5b1b,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/sm__demo-72-yukawa.out.txt,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/sm__demo-72-yukawa.err.txt,844012bb5c4ab21ae8cdafeebb76d9ef02f8f5fc32bfdfe21d8ec94ae8a28abc,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
73,standard_model,PASS,run,0,0.157395,33514b94c635ef02f20ed4eaaf8dee9f01b6bf99dec80c9377d8d3a2920ea2a5,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/standard_model__demo-73-flavor-completion-master-flagship.out.txt,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/standard_model__demo-73-flavor-completion-master-flagship.err.txt,e07755ce1749685f752a8ca15c5f69b4119101d4956558986cd0cf1431582564,d10597a140b1c7dc9c792266032e26b0fcb12fe1cda20e7da82aae08784a8378,
75,foundations,PASS,run,0,0.302631,25d17946394abb9bda0d483a7a2c86749104c75a5856bfbd5c0792fcdf7a19bc,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/foundations__demo-75-prediction-ledger-master-flagship.out.txt,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/foundations__demo-75-prediction-ledger-master-flagship.err.txt,16562d211b276fc4908bbfbd82581f479de970319196ad28f078e06b099ddb40,b624c400c9f4ab788d13ec2687cb4fc177507ab33b7f583e1409e60dd3ecbfaf,
76,standard_model,PASS,run,0,0.186332,8cb834c2124473a177c7a5fd8a20a59035318876f903f8ab7b44eb62a231056f,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/standard_model__demo-76-primorial-yukawa-master-flagship.out.txt,GUM/authority_archive/AOR_20260124T144253Z_32dfb85/GUM_BUNDLE_v30_20260124T144253Z/logs/standard_model__demo-76-primorial-yukawa-master-flagship.err.txt,d37c8aa9895993512f85819b44d8eb652a5c73632483f9756fe94be2a38e036a,7328c4ea2c0ba6f5367bfacbaf8b6fbf62d4b7289ba7736faf2bd88e9b9de183,
