demo_id,domain,name,value,units,source_path,source_sha256,locator
36,cosmo,counterfactuals[0].s3,239,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,counterfactuals[0].s3
36,cosmo,counterfactuals[0].wU,409,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,counterfactuals[0].wU
36,cosmo,counterfactuals[1].s2,263,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,counterfactuals[1].s2
36,cosmo,counterfactuals[1].s3,307,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,counterfactuals[1].s3
36,cosmo,counterfactuals[1].wU,409,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,counterfactuals[1].wU
36,cosmo,counterfactuals[2].s2,367,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,counterfactuals[2].s2
36,cosmo,counterfactuals[2].s3,239,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,counterfactuals[2].s3
36,cosmo,counterfactuals[2].wU,409,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,counterfactuals[2].wU
36,cosmo,counterfactuals[3].s2,367,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,counterfactuals[3].s2
36,cosmo,counterfactuals[3].s3,307,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,counterfactuals[3].s3
36,cosmo,counterfactuals[3].wU,409,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,counterfactuals[3].wU
36,cosmo,deltaCMB_bridge.counterfactuals[0].K,5,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[0].K
36,cosmo,deltaCMB_bridge.counterfactuals[0].hf,0.0032265016890503646,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[0].hf
36,cosmo,deltaCMB_bridge.counterfactuals[0].miss,True,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[0].miss
36,cosmo,deltaCMB_bridge.counterfactuals[0].rel_err,0.40939276409864767,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[0].rel_err
36,cosmo,deltaCMB_bridge.counterfactuals[0].score,0.41261926578769803,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[0].score
36,cosmo,deltaCMB_bridge.counterfactuals[0].triple.s2,263,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[0].triple.s2
36,cosmo,deltaCMB_bridge.counterfactuals[0].triple.s3,239,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[0].triple.s3
36,cosmo,deltaCMB_bridge.counterfactuals[0].triple.wU,409,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[0].triple.wU
36,cosmo,deltaCMB_bridge.counterfactuals[1].K,5,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[1].K
36,cosmo,deltaCMB_bridge.counterfactuals[1].hf,0.0032265016890503646,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[1].hf
36,cosmo,deltaCMB_bridge.counterfactuals[1].miss,True,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[1].miss
36,cosmo,deltaCMB_bridge.counterfactuals[1].rel_err,0.40939276409864767,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[1].rel_err
36,cosmo,deltaCMB_bridge.counterfactuals[1].score,0.41261926578769803,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[1].score
36,cosmo,deltaCMB_bridge.counterfactuals[1].triple.s2,263,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[1].triple.s2
36,cosmo,deltaCMB_bridge.counterfactuals[1].triple.s3,307,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[1].triple.s3
36,cosmo,deltaCMB_bridge.counterfactuals[1].triple.wU,409,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[1].triple.wU
36,cosmo,deltaCMB_bridge.counterfactuals[2].K,5,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[2].K
36,cosmo,deltaCMB_bridge.counterfactuals[2].hf,0.0032265016890503646,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[2].hf
36,cosmo,deltaCMB_bridge.counterfactuals[2].miss,True,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[2].miss
36,cosmo,deltaCMB_bridge.counterfactuals[2].rel_err,0.40939276409864767,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[2].rel_err
36,cosmo,deltaCMB_bridge.counterfactuals[2].score,0.41261926578769803,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[2].score
36,cosmo,deltaCMB_bridge.counterfactuals[2].triple.s2,367,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[2].triple.s2
36,cosmo,deltaCMB_bridge.counterfactuals[2].triple.s3,239,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[2].triple.s3
36,cosmo,deltaCMB_bridge.counterfactuals[2].triple.wU,409,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[2].triple.wU
36,cosmo,deltaCMB_bridge.counterfactuals[3].K,5,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[3].K
36,cosmo,deltaCMB_bridge.counterfactuals[3].hf,0.0032265016890503646,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[3].hf
36,cosmo,deltaCMB_bridge.counterfactuals[3].miss,True,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[3].miss
36,cosmo,deltaCMB_bridge.counterfactuals[3].rel_err,0.40939276409864767,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[3].rel_err
36,cosmo,deltaCMB_bridge.counterfactuals[3].score,0.41261926578769803,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[3].score
36,cosmo,deltaCMB_bridge.counterfactuals[3].triple.s2,367,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[3].triple.s2
36,cosmo,deltaCMB_bridge.counterfactuals[3].triple.s3,307,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[3].triple.s3
36,cosmo,deltaCMB_bridge.counterfactuals[3].triple.wU,409,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.counterfactuals[3].triple.wU
36,cosmo,deltaCMB_bridge.gates.G1,True,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.gates.G1
36,cosmo,deltaCMB_bridge.gates.G2,True,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.gates.G2
36,cosmo,deltaCMB_bridge.gates.G3,True,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.gates.G3
36,cosmo,deltaCMB_bridge.gates.G4,True,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.gates.G4
36,cosmo,deltaCMB_bridge.gates.TEETH,True,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.gates.TEETH
36,cosmo,deltaCMB_bridge.primary.admissible.delta,8.434139561014422e-06,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.primary.admissible.delta
36,cosmo,deltaCMB_bridge.primary.admissible.hf,0.00038074289006863777,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.primary.admissible.hf
36,cosmo,deltaCMB_bridge.primary.admissible.rel_err,0.1569867154468132,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.primary.admissible.rel_err
36,cosmo,deltaCMB_bridge.primary.admissible.tot,17.880981603231113,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.primary.admissible.tot
36,cosmo,deltaCMB_bridge.primary.score,0.15736745833688184,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.primary.score
36,cosmo,deltaCMB_bridge.primary.sharp.delta,1.2014797698508313e-05,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.primary.sharp.delta
36,cosmo,deltaCMB_bridge.primary.sharp.hf,0.0,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.primary.sharp.hf
36,cosmo,deltaCMB_bridge.primary.sharp.rel_err,0.2009089958482182,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.primary.sharp.rel_err
36,cosmo,deltaCMB_bridge.primary.sharp.tot,36.28630240294746,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.primary.sharp.tot
36,cosmo,deltaCMB_bridge.primary.signed.delta,1.3666750224959499e-05,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.primary.signed.delta
36,cosmo,deltaCMB_bridge.primary.signed.hf,0.22713718791299445,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.primary.signed.hf
36,cosmo,deltaCMB_bridge.primary.signed.rel_err,0.3660257709709258,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.primary.signed.rel_err
36,cosmo,deltaCMB_bridge.primary.signed.tot,46.95050898485009,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.primary.signed.tot
36,cosmo,deltaCMB_bridge.truth.hf,0.0001721672974929374,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.truth.hf
36,cosmo,deltaCMB_bridge.truth.tot,25.160688407095645,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,deltaCMB_bridge.truth.tot
36,cosmo,gates_structural.As,True,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,gates_structural.As
36,cosmo,gates_structural.H0,True,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,gates_structural.H0
36,cosmo,gates_structural.delta,True,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,gates_structural.delta
36,cosmo,gates_structural.ell1,True,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,gates_structural.ell1
36,cosmo,gates_structural.ns,True,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,gates_structural.ns
36,cosmo,gates_structural.ombh2,True,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,gates_structural.ombh2
36,cosmo,gates_structural.omch2,True,,demos/cosmo/demo-36-big-bang-master-flagship/bb36_master_results.json,2b74b55734f7a4379402c3690644f5e05f1cde0b34aa5ddc0f7a6bfdf1b0dda9,gates_structural.omch2
